273.3811,275.3522,275.3979,275.0788,272.6001,272.6001,273.8707,273.8707,273.8707,274.4838,274.4838,270.5872,274.2714,275.761,277.5257,277.5257,277.745,275.6955,275.5875,272.9131,272.9131,269.1748,275.5522,275.5198,276.0524,276.0524,278.4075,278.3086,276.4514,276.4514,277.0189,277.0189,277.0189,277.9781,277.9781,280.7846,280.8257,274.6222,274.15,274.15,277.0045,277.0045,274.4272,274.4272,277.2185,277.2185,280.155,280.155,281.8146,283.9989,283.9989,280.4113,283.4435,284.6813,285.7364,281.6409,281.6409,281.5772,281.5772,281.6431,281.6431,281.6431,281.6431,283.9488,283.9488,285.0426,285.7664,285.7664,284.3418,284.3418,284.3418,284.0491,285.3454,285.3454,285.3454,282.3895,286.0546,284.0746,284.0844,282.2266,283.1233,282.1867,282.1867,287.1708,284.852,286.0391,282.7085,282.7085,281.1802,283.3672,283.3672,283.3672,283.7608,283.7608,284.5824,284.5824,284.5824,284.4287,284.4287,284.7348,284.7348,284.6603,282.6061,282.6061,286.1217,283.383,286.5004,284.489,284.489,284.5117,286.2823,283.5655,285.5609,282.3319,286.187,285.9363,285.9363,284.3666,287.1697,287.1705,284.2677,282.0035,280.8492,280.8492,287.028,285.2636,287.2866,287.561,287.2599,284.666,285.3564,283.2915,283.2915,281.9225,282.9888,285.8722,285.2475,287.0007,286.6187,286.6187,283.0102,283.2347,280.6077,283.7057,283.7057,284.0549,283.6414,283.8727,283.6769,283.6769,284.5413,284.5413,281.1063,281.1063,283.5972,283.5972,282.9896,286.186,284.3383,284.1718,282.5447,284.4259,284.4259,281.9952,283.7379,286.3368,284.2263,282.6526,279.2067,279.2067,284.3396,284.3396,284.3396,284.3396,284.1297,284.1297,284.2644,282.8482,282.8482,284.3892,284.3892,284.3426,284.3426,284.3426,283.9929,283.9929,285.6995,284.2477,284.2477,284.4599,284.4599,283.4965,283.4965,284.1629,284.1629,284.3674,284.3311,282.5389,282.5389,284.7861,285.231,285.231,284.692,284.692,284.315,285.0112,283.8029,286.7355,286.7355,286.7355,285.0576,285.0576,285.0576,285.3289,285.3289,285.3289,285.3289,283.2076,283.2076,283.2076,282.3625,282.3625,282.3625,282.3625,282.3625,281.9547,281.9547,282.6828,282.6828,282.6828,282.6828,282.1385,282.1385,282.1385,282.7896,282.7896,282.7896,279.7844,279.7844,282.9037,282.3373,282.3373,281.7758,281.7758,281.915,281.8791,281.8791,280.8429,283.6868,284.2332,285.0137,284.0072,284.0072,282.2362,282.2362,282.2847,
277.3346,275.3343,273.5463,274.959,276.0759,276.0759,273.8707,273.8707,273.8707,272.949,272.949,271.2822,274.5525,274.5353,275.1805,275.1805,276.0555,278.3145,276.4981,274.2592,274.2592,278.3224,278.3224,278.3224,277.6013,277.6013,280.4711,278.6161,279.3789,279.3789,277.0189,277.0189,277.0189,277.8419,277.8419,279.5999,279.7036,274.6222,274.5973,274.5973,277.0045,277.0045,277.0885,277.0885,277.2185,277.2185,280.155,280.155,283.4086,283.9873,283.9873,280.868,283.6161,283.9146,285.0211,281.8285,281.8285,281.7567,281.5584,281.5584,282.2679,282.2679,282.2679,283.7632,285.3684,285.3684,285.7664,285.7664,284.3418,284.3418,284.3418,284.0491,285.3454,285.3454,285.3454,283.8646,285.9996,286.1027,285.9189,283.877,284.5674,283.7902,283.7902,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,283.771,283.7608,284.5824,284.5824,284.5824,284.4287,284.4287,284.7348,284.7348,284.6603,284.3038,284.3038,283.8536,284.1324,284.6837,284.6837,284.6837,284.2397,284.2397,285.0847,285.0847,285.2454,285.2454,285.1677,285.1677,285.4324,286.7667,286.3691,284.6886,285.4573,283.1578,283.1578,286.7939,288.2099,286.8935,287.8916,287.0161,284.897,281.4662,283.2915,283.2915,281.9225,282.9888,284.9046,284.9046,284.9046,286.6187,286.6187,283.0102,283.2347,280.6077,283.7057,283.7057,283.6414,283.6414,283.8727,283.6769,283.6769,284.0982,284.0982,283.405,283.405,283.6708,283.6708,283.4149,284.6174,286.1316,285.2374,282.6094,286.382,286.382,282.3161,283.6941,283.9215,282.9978,281.2558,281.1557,281.1557,284.5693,284.6075,284.6075,284.6075,284.5522,285.0088,285.0088,283.7222,283.7222,284.3892,284.3892,284.3426,284.3426,284.3426,284.0816,284.0816,283.8658,284.5983,284.5983,283.0961,283.0961,283.8516,283.8516,283.8516,284.1629,284.2259,284.2259,282.6237,282.6237,286.0139,285.231,285.231,286.3956,286.3956,284.315,285.0112,283.9339,285.8777,285.8777,285.8777,285.0576,285.0576,285.0576,285.3289,285.3289,285.3289,285.3289,283.2076,283.2076,283.2076,282.3625,282.3625,282.3625,282.3625,282.3625,281.9547,281.9547,282.6828,282.6828,282.6828,282.6828,282.1385,282.1385,282.1385,282.7896,282.7896,282.7896,282.5199,282.5199,281.1265,282.3373,282.3373,281.7758,281.7758,281.915,281.8913,281.8913,281.2729,284.0268,282.3915,281.7458,284.0072,284.0072,282.2362,282.2362,282.2847,
275.8123,275.5274,275.2698,275.2571,275.2646,275.2646,273.8707,273.8707,273.8707,274.9764,274.9764,273.8153,271.8923,272.7359,273.7591,273.7591,275.791,275.7305,276.449,273.6797,273.6797,278.3224,278.3224,278.3224,276.4833,276.4833,281.1463,278.6279,277.1506,277.1506,277.0189,277.0189,277.0189,278.63,278.63,278.2696,277.1069,277.1046,275.0944,275.0944,277.1162,278.8691,279.5817,279.5817,277.2185,277.2185,280.155,280.155,281.7765,283.687,283.687,280.6432,280.8238,282.994,283.3749,283.3102,283.3102,281.7567,281.5584,281.5584,281.0643,281.0643,281.0643,283.7632,285.3684,285.3684,284.8813,284.8813,285.3118,286.2819,286.2819,286.1605,286.1605,286.7991,286.7991,285.1431,287.8212,287.4557,287.7744,284.8785,285.9646,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,283.7608,283.7608,284.5824,284.5824,284.5824,284.4287,284.4287,284.7348,284.7348,284.6603,285.8101,285.8101,286.2585,286.0436,284.6837,284.6837,284.6837,284.2397,284.2397,285.0847,285.0847,285.2454,285.2454,282.6752,282.6752,284.0237,286.4125,285.8209,282.6303,285.4573,284.6375,284.6375,286.6964,286.7325,285.0701,284.8569,284.2645,281.8265,281.7547,283.5349,283.5349,283.9255,284.4305,284.9046,284.9046,284.9046,285.0941,285.0941,283.4949,283.4949,283.4949,283.1076,283.1076,283.6414,283.6414,283.8727,283.7387,283.7387,284.0982,284.0982,282.5764,282.5764,283.6708,283.6708,283.6196,283.6196,285.8526,283.0125,284.0352,284.5989,284.5989,284.1352,284.0996,284.1352,282.9978,282.9978,282.9978,282.9978,284.5693,284.6075,284.6075,284.6075,284.5522,285.0088,285.0088,283.9803,283.9803,286.2343,284.5258,286.1769,284.3014,282.9987,284.9104,284.9104,285.5389,284.4923,284.4923,282.8712,282.8712,283.8516,283.8516,283.8516,285.2023,285.3859,285.3859,285.8281,285.8281,286.1996,285.2695,285.2695,283.6763,283.6763,284.3585,284.6656,285.9949,282.9283,282.9283,282.9283,286.5072,286.6519,286.9146,288.0386,284.9282,284.5338,284.5338,283.2558,281.3882,283.3401,284.0007,283.5984,283.3944,283.3944,283.3944,280.6718,283.1768,284.0553,284.7993,284.5898,284.5898,283.5412,281.6329,281.6329,281.101,281.3443,283.3999,281.6609,281.6609,281.9483,281.9024,281.7307,283.0321,281.1973,283.5448,281.1994,281.1994,283.4313,283.7992,285.0559,281.8148,283.2486,282.9586,282.9586,281.5139,280.2954,
275.418,275.418,275.418,275.418,275.1413,275.1413,276.3309,276.3309,276.3309,272.6857,272.6857,274.8307,275.5464,273.9522,276.1569,276.1569,277.1349,275.9215,273.6574,275.6181,275.6181,278.3224,278.3224,278.3224,279.0436,279.0436,278.6747,278.8208,277.5865,277.5865,276.9884,277.0189,277.0189,280.612,280.612,278.4737,279.0057,279.5927,278.6765,278.6765,278.6064,281.4496,280.0098,280.0098,283.0916,283.0916,283.5834,281.8056,281.5728,283.3257,283.3257,281.9254,282.812,280.6429,280.9347,283.1435,283.1435,282.7194,280.7836,283.5644,284.1208,284.1208,284.1208,282.9022,285.424,284.7392,287.2643,287.2643,286.2819,286.2819,286.2819,287.2722,287.2722,284.2729,284.2729,285.7545,288.5429,288.6913,285.5602,286.4536,286.5547,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,286.5387,283.7608,283.7608,284.5824,284.5824,284.5824,284.4287,284.4287,284.7348,284.7348,284.6603,286.1673,286.1673,284.7457,286.0184,284.6837,284.6837,284.6837,284.2397,284.2397,285.0847,286.4374,284.9448,285.5536,282.9913,282.9913,286.2194,284.4818,285.5344,283.1231,282.7409,283.2184,283.2184,284.611,284.8502,286.2182,283.8326,282.379,283.7658,283.671,282.0426,282.0426,283.9255,283.9255,284.9046,284.9046,284.9046,285.0941,285.0941,283.4949,283.4949,283.4949,283.6025,283.6025,284.0541,284.0541,284.306,283.7794,283.7794,284.3536,284.3536,282.5764,282.5764,284.2707,284.2707,283.6196,283.6196,285.8526,283.0125,284.0352,284.5989,284.5989,284.1352,284.0996,284.1352,282.9978,282.9978,282.9978,282.9978,284.2394,284.5313,284.5313,284.5313,284.8126,284.5229,284.5488,283.9803,283.9803,286.2343,284.5258,286.1769,284.3014,282.9987,284.9104,284.9104,285.7883,284.9138,284.9138,284.8495,284.8495,283.8516,283.8516,283.8516,285.2023,285.3859,285.3859,285.8281,285.8281,286.1996,285.2695,285.2695,283.6763,283.6763,284.3585,284.6656,285.9949,282.9283,282.9283,282.9283,286.5072,286.6519,286.9146,288.0386,284.9282,284.5338,284.5338,283.2558,281.3882,283.3401,284.0007,283.5984,283.3944,283.3944,283.3944,280.6718,283.1768,284.0553,284.7993,284.5898,284.5898,283.5412,281.6329,281.6329,281.101,281.3443,283.3999,281.6609,281.6609,281.9483,281.9024,281.7307,283.0321,281.1973,283.5448,281.1994,281.1994,283.4313,283.7992,285.0559,281.8148,283.2486,282.9586,282.9586,281.5139,280.2954,
275.418,275.418,275.418,275.418,275.2178,275.2178,276.3309,276.3309,276.3309,272.5577,272.5577,275.232,276.6558,274.4319,276.6956,276.6956,275.6283,273.9687,275.1193,275.9207,275.9207,277.986,277.986,277.986,278.3624,278.3624,277.518,278.8655,281.0786,281.0786,279.6169,276.7998,278.2465,278.7091,278.7091,278.2491,278.0247,279.4111,280.5089,280.5089,280.7937,280.929,281.1918,281.1918,283.0916,283.0916,283.0916,283.6319,283.5457,283.3257,283.3257,281.9254,282.812,280.6429,280.9347,283.1435,283.1435,282.7194,280.7836,283.5644,284.1208,284.1208,284.1208,282.9022,285.424,284.7392,287.2643,287.2643,287.4441,288.8378,288.8378,287.2128,285.7066,285.7066,285.7066,288.4707,286.9342,286.9891,285.8006,287.3357,287.3826,286.5387,286.5387,286.5387,288.592,286.7595,285.5099,287.7346,286.3325,284.3346,284.3346,284.3346,284.94,285.0375,285.0508,286.0471,283.5036,283.8838,283.8838,285.2949,284.4203,286.2599,284.8547,284.8547,284.8146,283.5076,284.512,283.8327,284.452,286.4845,284.48,284.7061,286.7088,287.3986,285.874,283.2021,283.2021,284.6257,285.7764,283.3024,286.226,284.5038,286.0313,286.0313,286.1749,284.8415,285.9557,283.5959,284.1242,285.6488,283.228,284.0958,284.0958,285.8976,285.8674,284.9046,284.9046,284.9046,283.1905,283.1905,282.9695,283.8905,283.7371,283.8833,283.8833,284.0114,284.0541,284.306,283.9723,283.9723,284.3536,284.3536,283.7577,283.7577,284.2707,284.2707,283.8884,283.8884,285.9678,284.6888,286.5284,284.5102,284.5102,284.1352,284.0996,284.0996,282.9978,286.7568,286.7568,283.6356,284.2394,284.2394,283.4084,283.4084,284.8126,284.5488,284.5488,285.9287,285.9287,285.3335,285.3335,284.7464,284.7464,284.7464,284.2073,284.2073,284.5692,283.8808,284.9465,286.1892,284.2354,283.2838,283.2838,285.2023,285.2023,285.3859,286.3381,287.0582,287.0582,286.1996,285.2695,285.2695,284.6348,284.6348,284.3585,284.6656,285.8207,283.6045,283.6045,283.6045,285.0996,285.0996,285.0996,285.3975,285.3975,285.3975,285.3975,283.7741,283.7523,283.7741,283.6313,283.6313,283.6313,283.6313,283.6313,282.7588,282.7588,283.4558,283.4558,283.4558,283.4558,282.8062,282.8062,282.8062,282.3048,282.3048,282.3048,283.6818,283.6818,283.4509,284.281,283.6146,281.6932,283.3289,281.9413,284.1603,284.1603,283.4682,283.7113,283.9459,284.1522,284.1522,281.5057,281.5057,284.7093,284.7093,
275.418,275.418,275.418,275.418,276.9974,276.9974,276.3309,276.3309,276.3309,274.2986,274.2986,275.029,276.9347,275.0366,274.4414,274.4414,277.2303,275.8023,273.9994,274.8727,274.8727,277.986,277.986,277.986,278.5422,278.5422,278.4712,279.9323,279.6261,279.6261,278.5012,277.8463,278.4685,278.4296,278.4296,278.6817,277.676,279.7464,278.3133,278.3133,281.2354,279.2936,280.6968,280.6968,282.2629,281.0103,281.3277,283.665,284.0233,283.6608,283.6608,282.6255,283.5426,283.6518,283.3248,283.6678,283.6678,284.0948,283.9495,283.9495,283.9495,283.9495,284.9765,284.9499,286.063,286.063,287.2643,287.2643,287.4441,288.8378,288.8378,287.2128,285.7066,285.7066,285.7066,288.4707,286.9342,286.9891,285.8006,287.3357,287.3826,286.5387,286.5387,286.5387,288.592,286.7595,285.5099,287.7346,286.3325,284.3346,284.3346,284.3346,284.94,285.0375,285.0508,286.0471,283.5036,283.8838,283.8838,285.2949,284.4203,286.2599,284.8547,284.8547,284.8146,283.5076,284.512,283.8327,284.452,286.4845,284.48,284.7061,286.7088,287.3986,285.874,283.2021,283.2021,284.6257,285.7764,283.3024,286.226,284.5038,286.0313,286.0313,286.1749,284.8415,285.9557,283.5959,284.1242,285.6488,283.228,284.0958,284.0958,285.8976,285.8674,283.6867,286.14,284.6583,283.1905,283.1905,282.9695,283.8905,283.7371,283.8833,283.8833,284.0114,283.889,285.8167,283.9723,283.9723,286.2424,283.7577,283.7577,283.7577,285.7291,283.9052,283.8884,283.8884,285.9678,284.6888,286.5284,284.5102,284.5102,285.9873,284.0996,284.0996,282.9978,286.7568,286.7568,283.6558,283.927,284.5233,283.6068,283.6068,286.7429,286.2396,284.0341,284.3273,284.3273,285.3828,285.3828,285.4298,285.4298,285.3209,285.8918,285.8918,285.3209,284.0917,284.9465,286.3689,284.4962,283.5954,283.5954,285.5821,285.5821,285.9115,286.3381,286.2812,286.2812,285.955,285.3264,285.3264,284.589,284.589,284.7786,284.5981,283.8087,283.0821,283.0821,283.0821,285.1081,285.0946,285.0946,285.1924,285.1924,285.1924,285.1924,283.9912,283.9912,284.0234,283.7266,283.7266,283.7266,283.7266,283.7266,282.9002,282.9002,282.856,282.856,282.856,282.856,281.975,281.975,281.975,281.266,281.266,281.266,283.4894,283.4894,281.3618,281.6648,283.5023,283.3619,281.7311,281.6746,283.6642,283.6642,281.4871,281.616,283.6073,283.5273,283.4059,281.8515,281.8515,284.7093,284.7093,
275.418,275.418,275.418,275.418,275.6946,275.6946,276.3309,275.5273,275.394,275.5735,275.5735,278.0019,275.2005,276.1864,275.4696,275.4696,278.316,275.6924,277.7179,275.5192,275.5192,277.986,277.986,277.986,280.1868,280.1868,278.3025,277.3538,278.2381,278.2381,280.0738,278.0304,278.4229,278.6023,278.6023,278.8557,278.625,281.4316,280.2952,280.2952,278.0197,278.6003,279.2328,279.2328,281.8638,283.4129,281.986,283.6443,282.7787,284.2106,284.2106,284.6024,286.0693,284.6737,284.463,284.6811,284.6811,286.4147,286.3313,286.41,286.8792,286.8792,286.8792,285.0034,285.2089,285.4595,286.9299,286.9299,286.9299,286.9299,286.9299,286.828,286.1098,286.1098,286.1098,286.5732,286.9038,287.6576,287.6576,287.4418,287.4418,286.5387,286.5387,286.5387,286.5387,287.0531,286.7523,286.3566,284.3346,284.3346,284.3346,284.3346,287.5042,288.7831,285.9921,287.4427,286.4525,285.2346,285.9111,286.8884,285.3339,285.9886,285.1187,285.1187,285.0947,284.9602,284.9811,286.8936,285.3618,287.6061,285.0201,284.4676,284.325,286.3398,284.7265,284.8551,284.8551,286.1425,284.0789,284.6225,284.0184,286.1238,284.6514,284.6514,286.875,284.9212,284.4743,286.3402,284.5929,284.7999,284.7783,284.9691,284.9691,284.1363,284.5328,284.6983,286.3767,286.2499,284.332,284.332,286.0043,284.3322,286.0281,283.8833,283.8833,284.0114,283.889,285.8167,283.9723,283.9723,286.2424,283.7577,283.7577,283.7577,285.7291,283.9052,283.8884,283.8884,285.9678,284.6888,286.5284,284.5102,284.5102,285.9873,284.0996,284.0996,282.9978,286.7568,286.7568,283.6558,283.927,284.5233,283.6068,283.6068,286.7429,286.2396,284.0341,284.3273,284.3273,285.3828,285.3828,285.4298,285.4298,285.3209,284.75,284.75,285.3209,285.7997,285.7997,284.5872,284.8021,284.6519,284.6519,285.5821,285.5821,286.3381,286.3381,284.8084,284.8084,286.5646,285.3264,285.3264,284.6446,284.6446,284.7345,284.5751,284.3144,284.5267,284.5267,284.5267,285.5707,285.5707,285.1924,285.1924,285.1924,285.1924,285.1924,283.9912,283.9912,283.9912,283.7266,283.7266,283.7266,283.7266,283.7266,282.9002,282.9002,282.856,282.856,282.856,282.856,281.2544,281.2544,281.975,281.266,281.266,281.266,281.1435,281.1435,280.7545,283.0016,281.5994,281.2523,280.9944,281.7573,283.6447,283.6447,281.3374,281.6769,283.2361,281.278,281.5041,281.9019,281.9019,284.7093,284.7093,
275.7028,275.4016,275.7446,277.2126,277.3669,277.3669,275.5192,275.5176,275.0184,275.2948,275.2948,277.5156,276.494,276.3828,277.8005,277.8005,275.5415,275.7474,277.6164,275.8328,275.8328,277.3165,277.3165,277.3165,276.9284,276.9284,278.7104,280.5812,280.5812,280.5812,279.2149,278.7632,280.582,280.808,280.808,281.2859,281.2859,281.2859,279.5372,279.5372,281.0417,281.0417,281.4421,281.4421,283.0916,284.7061,283.1594,283.0916,283.8795,284.2106,284.2106,284.6024,286.0693,284.6737,284.463,284.6811,284.6811,284.6811,286.3313,286.41,286.8792,286.8792,286.8792,285.0034,285.2089,285.4595,286.9299,286.9299,286.9299,286.9299,286.9299,286.828,286.1098,286.1098,286.1098,286.5732,286.9038,287.6576,287.6576,287.4418,287.4418,286.5387,286.5387,286.5387,286.8759,286.8759,286.7523,284.9787,284.3346,284.3346,284.3346,284.3346,287.5042,288.7831,285.9921,285.9921,285.9921,285.2346,285.9111,286.8884,285.3339,285.9886,285.1187,285.1187,285.0947,284.9602,284.9811,286.8936,285.3618,287.6061,285.0201,284.4676,284.325,286.3398,284.7265,284.8551,284.8551,286.1425,284.0789,284.6225,284.0184,286.1238,284.6514,284.6514,286.875,284.9212,284.4743,286.3402,284.5929,284.7999,284.7783,284.9691,284.9691,284.1363,284.5328,284.6983,286.3767,286.2499,284.332,284.332,286.0043,284.3322,286.0281,284.1127,284.1127,284.7762,284.7762,285.9215,286.6722,286.6722,284.5389,284.5389,283.6002,283.6002,284.0555,284.297,284.297,284.297,284.297,284.297,284.9852,286.7326,286.7326,286.3606,284.0996,285.9479,285.9479,286.7568,286.7568,284.9698,285.5659,285.5659,284.5007,284.5007,284.214,284.6504,284.6504,284.9735,284.9735,286.4462,286.3899,284.3717,286.488,287.0102,286.8051,286.8051,285.7997,285.7997,285.7997,284.8885,287.0558,284.9781,284.9781,286.6468,285.0098,285.3721,288.2107,286.8481,286.8481,286.8082,286.6722,286.6703,286.5642,286.5642,284.3994,284.3079,286.3034,286.6148,286.6148,286.6148,285.5707,285.5707,284.6617,284.5538,286.3016,284.1892,284.1892,283.5341,284.0419,283.8381,284.4318,283.2032,283.7467,283.7467,283.7467,282.1297,281.4782,281.9967,284.8049,282.0115,282.0115,281.536,283.0649,280.9728,280.9871,279.5195,282.3117,280.6463,280.6463,280.2378,282.5491,281.6836,280.846,280.6719,283.1275,284.2634,284.2634,283.2188,283.4631,282.9469,280.5844,282.9847,284.6339,284.6339,284.1809,286.1827,
275.7028,275.4016,275.7446,277.2126,277.3669,277.3669,275.5192,275.5176,275.0184,275.2948,275.2948,277.5156,276.494,276.3828,277.8005,277.8005,275.5415,275.7474,277.6164,275.8328,275.8328,277.3165,277.3165,277.3165,276.9284,276.9284,278.7104,280.5812,280.5812,280.5812,279.2149,278.7632,280.582,280.808,280.808,281.2859,281.2859,281.2859,279.5372,279.5372,281.0417,281.0417,281.4421,281.4421,283.0916,284.7061,283.1594,283.0916,283.8795,284.2106,284.2106,284.6024,286.0693,284.6737,284.463,284.6811,284.6811,286.4147,286.3313,286.41,286.8792,286.8792,286.8792,285.0034,285.2089,285.4595,286.9299,286.9299,286.9299,286.9299,286.9299,286.828,286.1098,286.1098,286.1098,286.5732,286.9038,287.6576,287.6576,287.4418,287.4418,286.8759,286.8759,286.8759,286.8759,286.8759,286.7523,284.9787,284.3346,284.3346,284.3346,284.3346,287.5042,288.7831,285.9921,285.9921,285.9921,285.2346,285.9111,286.8884,285.3339,285.9886,285.1187,285.1187,285.0947,284.9602,284.9811,286.8936,285.3618,287.6061,285.0201,284.4676,284.325,286.3398,284.7265,284.8551,284.8551,286.1425,284.0789,284.6225,284.0184,286.1238,284.6514,284.6514,286.875,284.9212,284.4743,286.3402,284.5929,284.7999,284.7783,284.9691,284.9691,284.1363,284.5328,284.6983,286.3767,286.2499,284.332,284.332,286.0043,284.3322,286.0281,284.1127,284.1127,284.8051,284.8051,286.0145,286.6722,286.6722,284.6251,284.6251,283.6002,283.6002,284.3189,284.3189,284.297,284.297,284.297,284.297,284.9852,286.7326,286.7326,286.3606,284.3857,286.3301,286.7068,286.7568,286.7568,286.9165,286.3325,286.3325,284.8211,284.8211,285.679,285.3682,285.3682,284.9735,284.9735,286.4462,286.3899,284.3717,286.488,287.0102,286.8051,286.8051,286.7665,286.8392,286.7712,285.381,285.2371,284.9781,284.9781,286.6468,285.0098,285.3721,288.2107,286.8481,286.8481,286.8082,286.6722,286.6703,286.5642,286.5642,284.3994,284.3079,286.3034,286.6148,286.6148,286.6148,285.5707,285.5707,284.6617,284.5538,286.3016,284.1892,284.1892,283.5341,284.0419,283.8381,284.4318,283.2032,283.7467,283.7467,283.7467,282.1297,281.4782,281.9967,284.8049,282.0115,282.0115,281.536,283.0649,280.9728,280.9871,279.5195,282.3117,280.6463,280.6463,280.2378,282.5491,281.6836,280.846,280.6719,283.1275,284.2634,284.2634,283.2188,283.4631,282.9469,280.5844,282.9847,284.6339,284.6339,284.1809,286.1827,
275.7028,275.4016,275.7446,277.2126,277.3669,277.3669,275.5192,275.5176,275.0184,275.2948,275.2948,277.5156,276.494,276.3828,277.8005,277.8005,278.918,275.7474,277.6164,275.8328,275.8328,277.3165,277.3165,277.3165,276.9284,276.9284,278.7104,280.5812,280.5812,280.5812,279.2149,278.7632,280.582,280.808,280.808,281.2859,281.2859,281.2859,279.5372,279.5372,281.0417,281.0417,281.4421,281.4421,283.0916,283.0916,283.0916,283.0916,283.8795,284.2106,284.2106,284.6024,286.0693,284.6737,284.463,284.6811,284.6811,286.4147,286.3313,286.41,286.8792,286.8792,286.8792,285.0034,285.2089,285.4595,286.9299,286.9299,286.9299,286.9299,286.9299,286.828,286.1098,286.1098,286.1098,286.5732,286.9038,288.5912,286.5389,287.8391,287.8391,286.8759,286.8759,286.4969,285.3072,287.0531,286.7523,284.9787,284.3346,284.3346,285.9644,285.9644,287.5042,288.7831,285.9921,285.9921,285.9921,285.2346,285.9111,286.8884,285.3339,285.9886,285.1187,285.1187,285.0947,284.9602,284.9811,286.8936,285.3618,287.6061,285.0201,284.4676,284.325,286.3398,284.7265,284.8551,284.8551,286.1425,284.0789,284.6225,284.0184,286.1238,284.6514,284.6514,286.875,284.9212,284.4743,286.3402,284.5929,284.7999,284.7783,284.9691,284.9691,284.1363,284.5328,284.6983,286.3767,286.2499,284.332,284.332,284.9514,284.3322,286.0281,284.1127,284.1127,284.8051,284.8051,286.0145,286.6722,286.6722,284.6251,284.6251,283.6002,283.6002,284.3189,286.5749,286.5749,286.5749,286.5749,286.5749,284.9852,286.7326,286.7326,286.3606,284.3857,286.3301,286.7068,286.7568,286.7568,286.9165,286.3325,286.3325,284.8211,284.8211,285.679,285.3682,285.3682,284.9735,284.9735,286.4462,286.3899,284.3717,286.488,287.0102,286.8051,286.8051,286.7665,286.8392,286.7712,285.381,285.2371,284.9781,284.9781,286.6468,285.1568,285.278,286.353,285.3376,285.3376,285.8078,286.0168,286.0168,284.5972,284.5972,285.3851,285.641,285.2546,284.6784,284.6784,284.6784,286.0928,285.2862,285.2862,285.106,285.106,285.106,285.106,284.253,284.253,284.253,283.9064,283.9064,283.9064,283.9064,283.9064,283.1902,283.1902,282.4607,282.4607,282.4607,282.4607,281.75,281.75,281.75,281.0841,281.0841,281.0841,280.9482,280.9482,280.0453,280.8568,280.5483,280.5483,280.5331,282.4677,280.9139,280.9139,281.2828,281.2828,281.2828,281.2828,281.9942,284.0833,284.0833,284.7093,284.7093,
