272.9136,271.4694,270.4503,270.2435,269.2872,269.4043,269.4728,270.9095,269.3611,269.5666,271.5744,272.9229,271.8246,271.6357,269.5951,269.8257,271.4474,269.2554,267.7967,268.5195,270.9194,271.9288,271.9288,269.1857,269.2394,269.5341,271.0226,271.2307,271.2307,269.3238,269.3238,269.5095,269.5095,268.9537,268.9537,269.5409,269.5409,269.8068,269.9954,269.9954,272.4436,272.4808,252.8676,252.8676,252.8676,252.8676,241.9269,222.7554,197.7868,186.4367,181.9643,184.569,192.8141,210.3688,233.6658,253.0776,263.8759,267.9988,271.4754,273.616,274.4361,274.5371,272.6922,271.7073,271.7073,271.7073,272.6549,272.2517,274.3206,274.3206,272.7005,272.3602,272.5,272.4079,274.4399,272.6769,272.6769,272.6769,274.7159,274.2292,272.7083,272.7083,272.7083,272.5179,272.5179,272.9808,272.4525,272.4931,272.4467,272.4467,272.0645,272.9161,272.9161,272.9492,272.9492,272.8206,272.9145,272.9176,272.456,274.3744,273.615,274.4101,274.4101,273.0475,272.7342,274.3803,274.5212,274.3589,272.6089,272.5666,272.6536,272.6366,272.6667,272.8521,274.4099,272.7536,272.8962,272.8284,272.2276,272.2276,273.634,272.7077,272.7157,273.0193,273.0041,272.5825,272.8047,274.2048
273.8303,272.4302,271.1843,271.0895,270.6873,270.7318,269.3318,269.3611,269.5666,269.0482,269.0133,269.9666,271.8958,272.9334,270.0902,269.357,271.2495,269.5029,270.8174,269.7209,269.9481,271.2846,271.2846,268.7708,269.4019,268.8974,272.1114,271.7467,271.7467,270.2769,270.2769,270.1076,270.1076,269.2289,269.2289,269.7466,269.7466,269.754,269.6919,269.6919,269.8619,271.5563,252.8676,252.8676,252.8676,252.8676,245.2079,218.6991,195.6209,184.5488,181.2685,185.503,198.1293,221.7469,245.1511,259.5807,266.7346,270.3498,270.2324,271.855,272.803,274.4328,272.6308,271.7073,271.7073,271.7073,274.2236,272.5063,274.7478,274.7478,274.4753,274.3682,272.4948,272.4853,272.3774,272.6769,272.6769,274.0024,275.6485,272.4333,272.4433,274.2047,272.6756,272.3863,272.3863,274.2427,272.4937,272.4937,271.2022,271.2022,272.3507,270.9494,274.0542,274.5994,274.5994,272.5638,271.613,271.613,272.7024,272.7556,273.615,274.5797,274.5797,275.6554,273.1418,274.5212,274.3589,273.0947,272.8947,272.5726,274.4125,272.671,272.5293,274.4946,274.6042,272.659,274.167,271.6858,272.8739,272.8739,273.4602,272.7077,272.9281,274.3282,274.0262,272.6266,272.3351,272.9988
272.0173,271.8171,270.65,270.2235,271.6236,270.8557,269.4556,269.7797,269.0482,269.0133,269.2977,271.4936,270.3734,272.8109,271.5386,269.4639,269.628,271.6161,271.7502,272.8148,271.7317,269.8965,269.8965,271.2079,269.6106,269.7489,269.6802,270.0193,270.0193,270.2769,270.2769,270.1076,270.1076,268.8566,268.8566,269.7466,269.7466,269.754,268.5504,268.5504,271.0719,269.6538,252.8676,252.8676,252.8676,252.8676,243.4373,216.4849,192.9666,183.8291,181.9303,188.7195,205.9756,229.5225,251.6229,260.2397,267.5182,271.3921,272.1611,272.2778,272.5119,272.2456,272.4966,271.7073,271.7073,274.2915,272.4444,274.2888,274.7478,274.7478,274.4753,274.3682,272.4948,272.4853,272.3774,272.6769,272.6769,274.0024,275.6485,272.4333,272.4433,274.2047,272.6756,272.3863,272.3863,274.2427,272.4937,272.4937,271.2022,271.2022,272.3507,270.9494,274.0542,274.5994,274.5994,272.5638,271.613,271.613,274.0739,274.5299,272.8917,273.0387,273.0387,273.0868,274.6469,272.9554,273.0947,272.8947,272.8947,272.8947,274.3087,273.5578,272.4109,272.7709,272.8804,274.4051,272.7231,274.1201,274.5967,274.5967,275.4108,274.3098,272.9097,272.9323,272.8661,272.0463,271.8992,272.292
269.8059,270.7249,269.8372,270.7211,270.2259,270.9806,269.5805,269.3847,269.3847,269.2977,271.4936,271.4936,271.4936,270.0246,270.0847,271.4388,269.6505,269.7244,271.5566,270.3295,272.4763,270.3661,270.3661,271.585,270.1208,271.2879,269.341,270.0193,270.0193,270.2769,270.2769,270.1076,270.1076,268.8566,268.8566,269.7466,269.7466,269.754,268.5504,268.5504,270.5095,270.6572,252.8676,252.8676,252.8676,252.8676,239.8848,212.3003,191.2639,184.6021,183.9876,193.2058,214.6641,239.3061,248.2166,262.6381,267.8181,273.1031,273.8872,272.1038,272.1038,271.4801,272.1655,272.1698,272.1698,274.4277,272.5517,272.6461,272.4538,272.4538,272.4975,272.1802,273.6203,272.5811,272.5811,272.9008,272.9008,274.1627,274.1627,274.0562,272.5512,274.2426,275.6696,272.9715,272.9081,273.3682,272.0667,272.0667,272.0667,272.0775,272.1919,272.9411,273.0172,272.3811,272.3811,273.1102,271.613,271.613,274.0739,274.5299,272.8917,273.0387,273.0387,273.0868,274.6469,272.9554,273.0947,272.8947,272.8947,272.8069,272.8069,272.6033,274.3967,274.6776,273.0877,272.7397,272.0628,272.514,274.3725,274.3725,272.5813,272.9268,272.6768,272.7406,272.8021,272.6053,272.6053,271.7005
269.8059,270.7249,269.8372,270.7211,270.2259,270.9806,269.5805,269.3847,269.3847,269.2977,271.4936,271.4936,271.4936,270.1893,269.6437,269.8392,271.5924,271.4545,269.8702,271.6534,270.1997,270.1571,270.1571,271.6051,271.6051,271.6051,271.6051,272.2347,272.2347,270.6039,270.6039,270.4397,270.4397,269.9779,269.9779,269.5131,269.5131,269.5131,268.222,268.222,267.7945,267.2211,269.2593,269.6836,268.1735,256.5837,232.6153,208.2207,191.1088,183.1276,183.9767,196.4061,222.8942,245.7089,258.0415,258.864,267.7825,270.5107,272.1905,274.112,274.112,274.0727,272.4722,272.043,272.043,274.6168,273.2811,272.8244,272.6272,272.6272,272.056,272.0965,270.9414,271.3044,272.3595,272.734,272.734,272.8174,272.4436,272.5801,271.6498,272.7782,274.5049,275.4244,272.0378,273.3682,269.6068,269.6068,267.0339,272.0775,272.1919,272.9411,273.0172,272.435,272.435,274.1909,272.6051,272.5154,274.3519,272.7814,272.6302,272.5209,272.5209,272.9155,274.2699,274.5901,274.3886,272.6682,272.8069,272.8069,272.7418,274.3481,272.9041,275.7061,274.6611,272.755,272.5519,272.6313,272.8309,272.8309,272.4319,272.5722,272.7179,274.118,274.2021,272.967,272.4977,271.0976
269.6747,271.0748,270.7603,269.8757,269.8535,270.472,269.4367,272.3028,272.3028,271.6782,271.5219,271.4936,270.1893,272.0287,269.7963,271.5375,269.9311,269.8853,269.5561,271.6513,272.7585,271.9724,271.9724,271.6051,271.6051,271.6051,271.6051,270.1649,270.1649,270.6039,270.6039,270.4397,270.4397,272.401,272.401,269.5131,269.5131,269.5131,266.5146,266.5146,264.0942,267.2831,267.0171,268.5889,267.4239,255.2555,230.8823,205.1841,189.9365,182.7861,184.0054,200.3191,227.0167,250.3881,260.6499,264.9152,269.8738,269.8738,269.8738,274.112,274.112,274.0727,272.4722,272.043,272.043,274.6168,273.2811,272.8244,272.6272,272.6272,272.1835,270.149,271.6988,271.8896,270.5634,272.5469,271.6889,270.8408,271.945,272.5587,273.2432,271.4673,272.862,274.8207,272.6281,268.3063,269.6068,269.6068,267.0339,272.4383,272.7472,272.4006,272.162,272.435,272.435,274.1909,272.6051,272.5154,274.3519,272.7814,272.6302,272.5209,272.5209,272.955,272.8761,272.9336,272.7771,272.0266,272.7418,272.7418,274.3481,272.6523,274.5417,274.5306,273.1004,274.2928,271.7083,272.6354,272.8309,272.8309,272.4319,272.5722,272.5999,273.9876,274.325,272.967,272.3572,270.9571
269.5189,270.0116,270.1918,271.2758,270.828,271.3554,269.9553,269.832,269.832,269.7862,270.5811,273.3131,272.0287,269.7963,269.9927,269.906,270.3271,270.1998,271.5152,270.0392,270.4767,273.3914,273.3914,271.6051,271.6051,271.6051,271.6051,271.9431,271.9431,270.0908,271.5375,270.2853,270.2853,270.3018,270.3018,269.5131,269.5131,269.5131,268.6117,268.6117,266.1856,259.9181,263.3214,265.5164,266.1696,253.4105,229.5928,204.1777,188.6814,183.7005,185.182,202.1305,227.7727,248.1201,262.0637,267.4284,269.9504,269.9504,269.9504,270.4944,270.4944,272.2521,272.2521,274.2688,274.2688,274.5735,274.5027,272.7772,272.3878,272.3878,271.7726,270.4218,268.5394,271.6047,270.1479,268.1134,269.5883,271.0821,271.5505,270.858,270.5121,269.4517,271.7899,269.21,268.3312,268.3063,265.5985,265.5985,268.4693,272.656,272.6821,272.0379,272.1449,272.394,272.394,272.775,273.0037,272.8732,272.1823,274.0911,273.0252,272.5704,272.5704,273.0227,274.0029,274.0029,273.0391,272.8729,272.6893,272.6893,272.6523,274.5417,274.5215,273.3375,272.6036,272.761,272.762,272.7384,274.2242,274.2242,271.7447,270.8386,272.1689,273.569,274.325,274.1687,272.7686,271.3979
271.9915,270.5914,270.6107,272.0108,272.2267,270.8266,271.0628,271.7257,271.7257,270.26,272.0228,274.0122,273.9631,269.9927,269.906,270.6018,272.3199,273.1153,270.5117,269.9794,270.1957,272.0204,272.0204,271.6051,271.6051,271.6051,271.6051,270.528,270.528,271.9228,271.3835,270.2853,270.2853,270.1696,270.1696,270.6497,270.6497,269.6545,270.7186,270.7186,266.5818,261.1737,254.2858,262.7555,263.931,252.1919,227.5124,202.5906,188.746,183.6163,187.1615,201.1746,227.0198,247.944,261.3004,267.1583,270.5114,270.5114,270.5114,269.7014,269.7014,271.9322,271.9322,272.6743,272.6743,274.0928,272.2199,272.4785,272.6884,272.6884,272.2062,269.5988,265.6442,267.5115,266.719,265.4673,269.7236,267.6004,268.6879,268.0258,264.4175,266.0978,264.6663,260.8183,255.1546,250.2722,247.009,265.5985,268.4693,272.656,272.6821,272.0379,272.1449,272.394,272.394,273.2184,273.4009,273.4554,272.145,272.6784,273.3721,274.3229,274.3229,273.6049,273.6049,273.1245,275.1423,272.9097,272.3919,272.3919,274.4332,274.5215,273.3375,272.6086,274.519,274.5791,274.5791,272.7079,274.4259,274.4259,272.341,272.3156,272.4879,273.888,274.325,273.5009,272.2741,270.874
272.2512,270.8511,271.235,272.3766,272.4797,271.8839,272.0238,272.7038,272.7038,270.1956,272.0555,272.4963,272.2668,272.777,270.6018,272.3199,272.807,272.333,273.3869,271.9135,271.9398,272.0143,272.0143,271.6051,271.6051,271.6051,271.6051,270.7788,270.7788,271.8117,269.9011,270.4779,270.4779,271.7766,271.7766,270.6102,270.6102,269.9364,268.9359,268.9359,267.4587,258.2713,252.5906,260.4622,261.6403,249.9882,223.6806,199.9995,187.0779,182.2777,186.7709,200.1461,224.3965,249.8876,261.0858,267.4145,270.7938,270.7938,270.7938,271.3782,271.3782,271.8204,271.8204,272.3802,272.3802,272.2321,272.4144,272.6156,272.7163,272.7163,272.5643,271.7177,265.7505,259.6951,259.7196,266.207,268.6377,265.8022,260.1203,261.4633,258.3466,251.2511,249.7867,243.0095,234.0506,229.5173,230.9659,244.2421,255.4448,259.4909,267.3465,272.36,271.077,271.1804,271.1804,273.2184,273.4009,273.4554,272.5862,272.6985,273.3721,272.6554,272.6554,273.6049,273.6049,272.5947,274.5477,272.9149,274.3743,274.3743,272.3796,272.445,272.6086,274.519,272.7749,272.5262,274.5791,272.9065,273.1574,273.1574,272.776,272.5296,272.5912,273.9094,273.5009,273.2066,271.8039,270.3993
272.2512,270.8511,271.235,272.3766,272.4797,271.8839,272.0238,272.7038,272.7038,270.4473,270.7965,273.2006,270.7666,272.378,274.173,272.807,272.333,272.2264,274.1258,272.2138,272.2138,270.7929,270.7929,271.6051,271.6051,271.6051,271.6051,270.9755,270.9755,270.2827,270.1506,270.4779,270.4779,270.1245,270.1245,270.6102,270.6102,269.9683,269.9683,269.9683,265.5509,263.5671,257.9918,252.7076,258.6377,247.6378,221.2823,198.8359,186.3536,181.7702,185.9765,199.1069,223.5394,248.8416,262.8231,266.5994,270.487,270.4681,270.4681,271.5674,271.5674,271.8357,272.5542,272.5542,272.5542,272.3003,271.4873,271.4873,272.2203,272.2203,273.4777,272.222,266.7936,254.0668,259.6965,261.7719,259.5427,254.3106,249.5795,241.7656,241.5175,232.1128,225.4416,216.8674,210.1635,206.4355,211.9167,225.3409,242.1201,259.4909,267.3465,272.36,271.077,272.7493,272.7493,274.534,274.5238,274.4796,272.9026,273.0936,274.7025,271.9093,271.9093,272.5326,272.4185,274.4213,274.9326,274.7459,272.8405,272.8405,272.6929,273.118,273.118,272.7749,272.5262,272.8532,272.7153,274.5331,275.2205,275.2205,272.8453,272.2603,272.2603,272.5093,272.7152,273.5009,272.3808,271.9065
272.4395,271.0393,270.9379,271.8311,271.6856,272.4109,272.8119,273.2295,273.2295,273.1222,271.1283,271.1855,273.4243,272.3445,271.9935,274.2031,272.2264,274.1258,272.5337,274.091,274.091,270.7929,270.7929,271.6051,271.6051,271.6051,271.6051,270.9755,270.9755,270.2827,270.1506,270.4779,270.4779,270.1245,270.1245,270.6102,270.6102,269.9683,269.9683,269.9683,269.1664,265.8653,264.0786,260.0448,249.3551,245.2569,222.9188,198.5576,186.243,183.0259,185.8734,200.6231,221.7196,247.9536,260.6861,267.0284,269.1664,272.0806,269.6642,271.3569,271.3569,271.5616,272.5542,272.5542,272.5542,269.2689,271.4873,271.4873,272.2203,272.2203,268.4803,268.2627,262.8265,256.5174,245.8012,248.3007,241.716,229.9118,222.4193,222.4567,215.5984,208.2611,200.5879,196.1426,192.6697,192.4481,195.4589,207.599,226.814,242.2513,272.36,272.36,271.077,272.7493,272.7493,274.534,274.5238,274.4796,272.9026,273.0936,274.7025,271.9093,271.9093,272.5326,272.4185,274.4213,274.9326,274.7459,272.8405,272.8405,272.6929,273.118,273.118,272.3638,272.8532,272.7153,272.7153,272.7153,272.873,272.873,274.3495,272.4744,272.7848,272.9444,274.1153,272.7581,272.6888,273.4079
272.5645,272.194,272.0284,272.9178,272.3552,272.0379,272.6973,272.6401,272.6401,274.073,273.2952,270.8864,272.1627,272.4138,272.52,274.227,272.4382,272.5337,274.091,272.6638,272.6638,273.6806,273.6806,271.7872,271.9913,270.1228,270.7064,272.1941,272.1941,270.9126,271.8816,271.1375,271.1375,271.9101,271.9101,270.8268,269.9683,269.9683,269.9683,269.9683,269.1664,268.7439,267.0007,260.1223,255.5494,240.256,223.834,199.0461,187.0358,181.5869,185.2701,199.3857,224.9188,241.9911,256.206,266.0012,269.1664,272.0806,269.6642,271.3569,271.3569,271.5616,272.5542,272.5542,272.5542,267.824,261.3424,261.3424,268.3116,269.0485,264.4178,256.8107,252.4006,241.0399,231.0896,223.6195,214.9766,206.785,201.1247,198.8915,195.268,191.5141,188.1301,186.6143,184.6147,185.293,188.4814,200.3401,222.8381,246.0736,260.5537,268.2928,271.4374,272.1453,272.1453,272.6758,272.4305,272.8116,274.2733,272.8697,272.9316,272.7868,272.7868,272.586,272.0082,272.6522,272.9886,274.6324,272.8332,272.5685,272.597,273.118,273.118,272.3638,272.8532,272.7153,272.7153,272.5745,272.5953,272.5953,272.7848,274.4865,274.1849,274.3445,274.3089,272.9088,273.2597,274.6599
