268.4917,266.0467,268.1729,268.5098,268.6632,267.6225,269.6465,267.0479,269.3654,272.4925,272.0104,271.8413,269.9995,271.636,271.7311,272.0862,271.1169,273.9915,274.2214,272.6545,274.2045,272.6793,274.0896,274.1572,272.5829,272.6569,305.291,306.7254,333.6745,366.6681,450.2755,616.4283,870.3969,1187.03,1508.078,1789.57,2065.244,2285.116,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2488.796,2488.796,2170.537,1663.177,1152.445,823.8874,644.3699,535.0942,462.7063,328.3589,308.3961,294.5276,278.9442,275.6808,272.7213,272.8743,272.7263,272.7556,274.4512,274.501,272.7973,272.7326,275.4611,276.629,275.453,275.6363,275.1718,274.1338,277.6399,277.0473,275.2731,275.368,275.369,275.1415,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,
265.2455,266.7099,266.0871,266.4755,266.5404,267.863,269.7108,269.0812,269.5583,271.4962,270.1844,272.0892,269.7583,269.7661,270.1571,271.8983,272.0928,273.4098,272.1819,272.0931,272.787,274.2893,272.2911,272.367,274.3641,275.379,296.6704,302.7489,318.0277,347.1723,403.2079,556.3907,771.6829,1102.89,1413.632,1699.988,1967.107,2171.683,2381.82,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2488.796,2488.796,2488.796,1859.921,1306.424,940.582,683.7274,542.3765,466.1627,415.534,307.7968,292.4474,280.0307,275.1411,272.9189,273.117,272.7217,274.3834,272.92,272.4871,274.5171,272.9892,274.224,275.1628,275.0216,277.1705,275.4552,276.9019,275.4044,277.0838,274.6862,275.3427,275.4313,275.3585,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,
265.7493,267.1876,266.5408,268.3004,268.6004,267.0316,267.0666,269.1344,271.2202,270.9013,269.4127,269.6349,269.3474,269.5229,272.3629,271.9262,270.2508,271.8561,270.49,273.3608,274.0201,272.7373,274.3044,274.4764,273.0142,274.7816,272.9607,301.3278,315.3354,347.4996,384.9848,486.364,708.5612,986.0913,1282.654,1553.147,1772.733,1985.391,2192.956,2395.842,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2495.503,2500,2488.796,2488.796,2488.796,1991.403,1413.873,995.7611,714.0251,542.0749,454.3965,411.6437,311.5503,291.2731,282.1671,277.2711,273.0782,275.3377,274.5694,272.8062,273.1584,274.7855,274.5922,276.2641,275.1869,275.5943,277.1682,275.7044,277.3927,275.7273,277.2464,275.6119,275.3581,275.7467,275.4605,274.1175,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,
268.7622,266.6636,268.4196,267.1094,268.8233,268.8578,267.173,267.3086,268.0876,268.6148,268.5984,271.5629,269.6467,269.6622,270.6214,270.2011,270.0589,270.1838,271.917,270.9414,272.2568,274.1015,272.7905,274.7374,274.7133,274.7811,274.5243,284.1624,311.4607,337.3781,379.3537,461.5469,627.5629,852.1123,1140.512,1375.763,1612.04,1813.396,2023.78,2201.107,2387.157,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2495.503,2492.176,2492.176,2486.574,2486.574,2103.973,1519.244,1019.452,717.9954,556.2441,450.5411,398.7948,307.8599,290.598,284.4362,278.3159,273.3266,273.4507,275.0363,274.7831,276.2035,275.5189,277.0736,275.0781,274.2491,275.0865,275.7441,275.524,275.5246,275.4513,275.543,275.4759,275.3805,275.5547,275.4074,275.3364,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,
269.1262,268.8582,268.8489,268.804,270.167,267.9995,270.1784,268.9684,269.4523,269.7248,269.0943,269.2452,271.3585,269.7004,271.5039,269.8859,270.3755,270.4508,273.2521,273.5362,271.3261,274.5135,272.708,274.3426,272.7932,272.6776,274.5233,273.1013,309.0609,327.0662,371.3163,427.7378,547.6959,776.7398,1006.58,1263.609,1457.685,1631.924,1811.86,1973.64,2145.33,2326.147,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2496.217,2496.217,2495.556,2495.556,2135.178,1585.656,1064.171,728.3297,558.4479,454.1037,391.3772,304.6367,291.7088,288.8886,275.6661,274.8826,273.5436,276.2052,277.2963,277.2867,277.1275,275.6314,275.7629,277.0203,275.6389,277.4308,275.7115,274.7006,274.6522,275.3439,275.1597,273.7268,275.3438,273.9498,275.4118,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,
267.3778,269.9516,267.7209,267.258,268.9136,268.8175,268.8274,269.1351,269.584,271.5859,270.3789,271.0434,269.7276,269.6595,269.7097,272.4256,270.5325,272.5861,271.9476,272.3035,273.7592,272.1873,272.0103,274.0461,272.3956,272.3503,274.427,272.7853,286.1423,329.4718,364.3941,412.2137,481.6338,638.3443,829.2779,1071.813,1268.608,1445.251,1599.986,1776.46,1955.065,2144.904,2366.235,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2496.217,2496.217,2495.556,2495.556,2190.812,1608.654,1128.154,781.0206,569.1981,460.4045,396.2896,312.3732,297.5939,291.8557,292.8948,275.043,273.8096,276.4475,275.5968,275.3092,274.5418,275.3875,277.3022,277.3782,277.5222,277.7138,275.6429,275.4803,275.3414,276.9783,275.4556,273.9241,275.4158,275.4162,275.4064,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,
267.6094,269.8629,267.6619,268.8665,267.4893,267.228,267.0598,270.1355,268.4217,269.3837,269.2251,269.0659,268.9332,268.844,269.8405,271.8309,270.4583,270.0174,269.9521,271.532,272.6979,274.2491,274.0983,272.156,274.1976,274.2397,274.3796,273.1403,275.1313,332.5986,354.8225,376.8906,431.3072,507.5797,670.3578,905.1985,1103.538,1255.478,1424.527,1595.711,1763.668,1992.77,2227.085,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2201.493,1630.344,1148.401,810.7296,591.7023,477.5957,412.2859,317.7607,306.1767,297.1161,297.4712,299.7758,275.1253,276.6202,274.3641,275.2103,275.3599,275.5203,275.5382,275.0798,275.7168,277.4608,277.4344,275.7199,274.7634,275.9204,275.2479,275.4,275.4636,275.3799,274.7471,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,274.8647,
269.4159,270.1571,267.3247,268.9424,270.1601,268.8438,267.2477,268.9031,268.9587,267.4742,270.5718,271.7101,269.7476,269.6269,271.5269,271.8622,270.1883,270.1753,269.7906,271.7427,271.9013,272.8644,272.9373,272.7906,272.5829,272.2504,272.3054,273.1391,275.6896,282.425,332.0243,360.923,387.3533,434.8396,524.1066,687.4713,881.9593,1065.534,1249.951,1423.566,1641.834,1856.201,2102.03,2458.544,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2230.181,1674.186,1157.5,838.2304,632.1369,512.752,439.9702,334.6974,319.4627,310.2213,303.2986,300.1237,300.3843,274.7871,275.3822,275.4549,275.402,275.0593,276.9566,275.7324,275.8368,275.6195,275.7223,275.8191,278.0516,277.2526,275.2424,275.1578,275.5652,275.6405,275.4149,275.2964,275.4574,276.3171,277.4871,274.8647,274.8647,274.8647,274.8647,274.8647,275.7652,277.6962,277.89,
268.2192,267.7955,268.8182,267.3331,270.0794,269.0507,268.8119,268.9891,267.4757,267.9736,270.2729,268.9699,269.6359,271.6501,271.9235,270.3265,271.77,270.502,270.3095,269.8544,271.8003,272.1939,274.8201,272.8125,274.1847,274.2961,272.7033,274.3844,275.7771,276.6907,296.0797,320.3708,358.7483,391.5882,443.257,543.639,711.7693,901.5214,1073.652,1269.763,1496.13,1771.688,2017.259,2352.931,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2252.793,1666.609,1159.291,862.5596,672.0858,545.9218,475.3881,361.6008,338.054,333.1631,315.1823,305.6263,298.0356,295.9622,277.2614,275.4485,275.8199,274.3031,275.2165,275.894,278.0606,277.5318,277.5573,277.5209,275.8594,277.366,275.4253,274.3252,277.1613,275.7389,275.4801,275.5887,275.5324,275.6633,278.2552,274.8647,274.8647,274.8647,274.8647,274.8647,277.998,278.1599,277.8025,
262.9501,266.6634,268.1167,266.8641,268.5935,267.2774,267.0828,267.2759,267.1765,268.7473,267.4917,269.2541,271.3186,271.9127,271.7996,271.7689,270.0913,272.6068,270.5174,271.8004,270.1605,272.1926,272.5402,272.5575,272.2847,275.1077,272.8953,272.3189,272.5587,275.541,277.3976,308.9409,305.4155,364.1558,389.4209,434.8474,538.9527,725.9818,907.7247,1148.246,1410.265,1662.363,1929.169,2249.39,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2274.727,1702.832,1191.861,867.9255,689.6428,580.6185,513.9319,393.8292,362.5554,335.8396,321.3433,307.3431,300.0159,288.6206,285.0355,275.5994,277.1093,277.0295,275.6331,275.7881,275.914,275.8537,275.6526,275.6502,275.8654,275.4554,275.4749,275.3468,275.7381,275.6026,275.3647,275.7251,275.6764,275.6271,277.4708,274.8647,274.8647,274.8647,274.8647,274.8647,279.916,278.968,279.1009,
265.8676,264.5525,267.5497,266.8365,266.377,266.6556,268.612,267.4799,267.6077,267.0045,268.1785,269.1964,269.7627,271.6139,269.9102,271.5123,269.9408,271.8503,270.7647,270.4562,271.8547,272.1885,271.1646,272.2996,272.6633,272.8146,274.0739,271.7797,272.0376,274.1359,275.5574,277.4919,327.2721,329.3459,359.5759,400.2195,448.1866,600.0397,788.9575,1068.338,1318.063,1575.808,1821.39,2122.841,2492.012,2492.012,2498.669,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2304.595,1712.9,1180.438,875.5707,712.9348,614.935,543.6625,431.025,386.4496,354.6719,324.1695,304.5381,294.4441,286.5643,278.8782,276.3341,275.7034,277.285,274.901,275.4734,275.8904,274.9272,277.2269,277.456,275.6333,275.5102,275.4207,275.6023,275.5546,275.5468,276.047,278.3098,277.6102,275.7689,282.2918,274.8647,274.8647,274.8647,274.8647,274.8647,282.2918,282.2918,282.2918,
267.9395,265.1779,267.3742,267.7432,265.1966,266.3954,269.5552,268.2089,268.1744,270.1503,270.5475,270.7592,269.5466,271.7286,270.1604,269.6393,269.6512,271.8688,272.9667,270.5512,270.0233,271.8907,272.3376,272.4367,274.2279,272.6243,272.1876,272.411,272.4896,272.5016,272.2297,275.1856,319.5849,332.4961,341.1355,380.1282,431.3354,574.4028,761.183,976.9221,1216.716,1444.691,1672.783,2017.1,2485,2485,2498.447,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2292.789,1649.857,1174.571,897.1281,745.797,625.9784,567.9377,452.3253,417.7095,373.926,330.2256,301.5612,291.2288,281.7904,275.383,275.5899,275.4655,275.5176,275.4807,275.6221,277.2214,275.3977,275.6156,275.7645,275.6038,277.3971,275.7678,275.7961,275.7465,275.3827,275.5508,277.5206,277.7105,277.7733,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,
266.8967,268.7672,265.6483,265.9805,268.0026,266.9603,269.6856,268.1397,270.3065,269.2559,269.1246,268.4386,270.9318,271.2341,271.3745,269.2541,269.7865,271.8409,270.5542,270.9157,270.4271,270.3443,273.3677,274.0071,272.4102,274.2694,274.2867,274.3346,272.601,272.228,272.5372,319.0845,337.3998,348.2344,375.2435,417.7304,505.707,658.4335,813.0142,979.7042,1155.933,1355.597,1571.294,1941.536,2486.574,2486.574,2497.778,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2192.526,1562.606,1164.344,921.995,749.9157,653.8974,582.1741,479.5665,437.3727,391.8384,343.3232,305.0455,285.1797,279.8232,276.2907,275.5348,275.3819,275.0312,275.4538,275.7722,275.8297,274.9323,273.8661,274.9689,275.6516,275.8554,275.9529,276.0545,275.4955,275.7637,277.3918,275.6487,275.9059,278.999,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,
266.4836,267.0925,268.2538,268.3209,269.3503,266.8723,268.7806,269.1372,268.2467,267.7719,267.3387,269.4926,271.095,269.2727,271.093,269.4245,271.416,272.0314,271.9961,270.7114,270.6986,270.972,271.1205,272.2769,272.3759,272.6189,274.0072,274.3581,274.5228,273.1144,292.5623,330.3581,345.4483,373.9473,406.2135,479.9681,623.7952,768.4891,928.4336,1051.155,1167.423,1337.247,1589.856,1889.343,2486.574,2486.574,2497.778,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2089.29,1499.409,1156.347,898.9645,778.3328,684.0256,603.0604,491.7723,458.6848,405.0984,353.5305,308.686,283.0193,276.9622,276.1058,275.8241,275.2631,274.9571,275.7496,274.85,275.4924,275.5366,275.4716,275.5503,275.6389,277.6069,276.0956,275.998,278.2873,276.0904,277.6127,277.5507,276.0796,277.9649,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,
265.7491,268.2815,269.4708,267.4215,268.769,266.8967,268.7751,267.5859,269.1412,268.4714,267.8606,269.5654,271.8881,271.2476,271.2486,269.6736,271.6756,270.4028,270.1674,270.3926,272.059,271.9462,273.0215,272.2894,271.7256,271.7739,271.6525,272.3413,274.6198,276.6814,312.9811,332.2753,352.2881,381.4778,456.5279,606.9276,757.8924,913.8508,1026.704,1117.75,1224.534,1419.179,1686.898,1932.198,2485,2485,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2035.861,1455.55,1109.967,920.7189,791.8807,700.7943,542.6865,500.7173,467.8546,417.5623,362.5556,313.2652,283.7575,276.6034,276.258,277.9439,275.8728,275.4937,277.2907,277.186,275.5081,276.9784,277.55,276.5273,275.8229,276.3734,275.8848,277.6242,278.0301,279.1685,276.3472,276.2272,277.7383,278.2159,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,282.2918,
